frame,time,u,v,X_world,Y_world,yaw_deg,area
244,8.141466666666666,1482.8615440837661,1341.3491745713968,439.2152924250395,671.5460617760964,144.7013500252248,10489.5
245,8.174833333333334,1481.817619070352,1331.1688706417783,438.0850141515291,682.7307507780945,143.81401241463922,10473.5
246,8.2082,1480.878936741864,1321.658654075452,437.0686842159639,693.1792418419554,143.14913996787706,10483.5
247,8.241566666666667,1479.785754034502,1311.3754034501947,435.8850736623019,704.4770342230336,141.72597566937705,10482.5
248,8.274933333333333,1479.8737638716652,1300.4894114280264,435.98036365489975,716.437034247389,139.73111119442714,10483.0
249,8.308300000000001,1479.3833460269104,1290.7627570449354,435.44937854797604,727.1233168040699,139.2813133260511,10504.0
250,8.341666666666667,1479.3936583432421,1280.994720570749,435.4605438969709,737.8550641938593,138.71271869370628,10512.5
251,8.375033333333333,1480.4197266276135,1270.0955692082994,436.5714883365242,749.8295218542085,137.69028637470052,10498.5
252,8.4084,1480.6125474138614,1259.7504324779,436.7802592181265,761.1953060009887,136.466816055464,10501.5
253,8.441766666666666,1481.337991002591,1250.2367145150777,437.5657113497091,771.6476439078467,135.61414887113946,10484.5
254,8.475133333333334,1482.1944656004061,1239.5086633663366,438.49303334820956,783.4341206698125,134.4271004630986,10504.0
255,8.5085,1483.7826596925026,1228.7846568394357,440.212602525447,795.2161537690224,133.60611283887624,10515.0
256,8.541866666666667,1484.6875667064915,1218.9064595778573,441.19236325951897,806.0689303693064,133.00073712939988,10462.5
257,8.575233333333333,1486.2228856196662,1208.906922685008,442.8546834340259,817.0550179246229,131.78149510479767,10468.0
258,8.608600000000001,1488.5789557389824,1197.9020468533804,445.4056471838269,829.1456307917156,130.98759342482555,10479.5
259,8.641966666666667,1490.423172922529,1187.389977901782,447.4024176294165,840.6948166317488,129.7110805439341,10483.5
260,8.675333333333333,1492.6213002702273,1177.6285328246702,449.78237361436504,851.4193223196328,129.18035481686312,10485.0
261,8.7087,1495.2917600317837,1166.7494159713945,452.6737332522564,863.3717688734403,128.95101982944365,10487.5
262,8.742066666666666,1497.8550447609034,1156.6187358628817,455.4490523613076,874.5019381862428,126.8238640411812,10463.0
263,8.775433333333334,1499.7857506118687,1147.4897174279265,457.5394657989052,884.5316222501356,125.87025636221205,10487.0
264,8.8088,1501.82927332128,1137.5199194341358,459.75202828202714,895.4850368774601,125.32100212241437,10509.0
265,8.842166666666667,1505.3387471736569,1127.1589758287953,463.5518050819155,906.8681873996973,124.7857492024873,10467.0
266,8.875533333333333,1507.3370481975733,1117.6657578801357,465.71540515111906,917.298002768473,122.09559636354882,10453.5
267,8.908900000000001,1510.2277410916515,1108.5272274858837,468.84521556047184,927.3381372380973,121.49654544864241,10449.0
268,8.942266666666667,1513.884552458105,1098.2392502581208,472.8045176029723,938.6411225465602,121.62152360090549,10492.5
269,8.975633333333333,1517.434301059891,1088.6325181548043,476.6479006711684,949.1956513350863,120.62805220567327,10488.5
270,9.009,1521.7544578351512,1078.8863748233537,481.32541991679454,959.9033456126633,117.69399324772539,10496.5
271,9.042366666666666,1526.0712456048238,1069.1661973175505,485.99929147339117,970.5825122857057,117.79824342011362,10475.5
272,9.075733333333334,1530.3195386918983,1059.5424193188696,490.5990024814839,981.1557687114152,-120.38130150316283,10463.0
273,9.1091,1533.9184205059366,1050.9197149112292,494.49558305103596,990.629185990739,-121.85114181729638,10429.5
274,9.142466666666667,1538.5476909314546,1041.8547946518427,499.5077857638098,1000.5884479764416,-122.20153853368663,10433.5
275,9.175833333333333,1544.1683538488348,1032.7348668472664,505.59338874928017,1010.6081445316781,-122.90706919763684,10520.5
276,9.209200000000001,1548.8538442059948,1023.5502484727629,510.6664618947543,1020.6989140048747,-124.21732068096568,10531.0
277,9.242566666666667,1553.7955661124306,1015.0795091053047,516.0169620099944,1030.0053734285818,-124.97585379307587,10525.0
278,9.275933333333333,1559.271033644358,1006.0678728745323,521.9453590779108,1039.9060944028429,-126.22732023103384,10556.5
279,9.3093,1564.8565226347228,997.3172505585397,527.9928785564346,1049.520049924698,-126.66277256378068,10518.5
280,9.342666666666666,1569.7542081162167,988.7643770724775,533.295699562816,1058.9167467891918,-128.34314176210745,10555.0
281,9.376033333333334,1575.0648104451784,980.1879188296366,539.0455938124499,1068.3393552739653,-128.26027100510464,10595.0
282,9.4094,1581.0586656622252,971.9582685939387,545.5352594870349,1077.3809398001113,-129.58793116886275,10619.5
283,9.442766666666667,1586.0604659937742,963.6002578373108,550.9508077022244,1086.5635488493617,-130.41913310299995,10601.0
284,9.476133333333333,1592.4310906471212,955.2700306959844,557.8484091025568,1095.7156331619594,-131.97151883831202,10642.0
285,9.509500000000001,1598.8037522101736,946.195481074653,564.748215905342,1105.685474538944,-132.12749668462249,10651.5
286,9.542866666666667,1603.6327686281911,938.2322526858885,569.9766875575913,1114.4343521359167,-133.03934887957053,10595.5
287,9.576233333333333,1609.316050779286,930.4070512820513,576.1300896267715,1123.031585055975,-133.9503362091233,10608.0
288,9.6096,1616.2767460354587,921.7151455614288,583.6665721475301,1132.5810310245781,-135.56049165167062,10688.5
289,9.642966666666666,1623.1857254901959,913.1835764705883,591.1470609465093,1141.9543216099887,-136.23133824449724,10625.0
290,9.676333333333334,1628.793504901961,905.533371040724,597.2187147054581,1150.3592935171125,-136.69549175872635,10608.0
291,9.7097,1635.2162166414903,897.9828329556898,604.1727118249139,1158.6547649355198,-139.60185530000513,10592.0
292,9.743066666666667,1642.7279082244522,889.7635391024427,612.3057689740715,1167.6849713222996,-140.68605709448235,10562.0
293,9.776433333333333,1648.4058655086692,882.2787847320557,618.4534057044928,1175.9081688287674,-140.82430849614337,10593.0
294,9.809800000000001,1655.4843690791968,875.6032745989642,626.1174416188794,1183.242282356664,-141.46530682176183,10556.0
295,9.843166666666667,1664.2602688045272,867.0674526448164,635.6192819451358,1192.6202453913243,-143.00901578610393,10602.5
296,9.876533333333333,1672.167601539791,859.9434362479378,644.1807076004668,1200.4471146473984,-143.45737839202306,10607.5
297,9.9099,1679.072471971948,853.0964353664481,651.6567474793724,1207.9696381383783,-145.4313878407396,10599.5
298,9.943266666666666,1686.8836749116608,846.3677110325873,660.114091502448,1215.3622159606816,-147.05402224938192,10612.5
299,9.976633333333334,1695.6629612184015,839.647385774847,669.6195985474251,1222.7455660570786,-147.50674619062005,10615.0
300,10.01,1702.976219781607,833.0036293631256,677.5378083386825,1230.044793053037,-148.42079205329583,10562.0
301,10.043366666666667,1710.583708833341,827.3243213331435,685.7745873033145,1236.284419541701,-149.07266378678057,10541.5
302,10.076733333333333,1719.2012956307924,821.1480833490951,695.1050190892081,1243.0700029124419,-150.13832895450875,10574.0
303,10.110100000000001,1727.2895150885804,815.1630321910695,703.8622943791474,1249.6455370346412,-150.78659124776203,10593.0
304,10.143466666666667,1735.3804436881576,809.3922133988781,712.6225029105217,1255.9857027039352,-153.15050542412712,10578.0
305,10.176833333333333,1743.7666540737941,803.9297317718172,721.7024188759142,1261.9871107758545,-152.35947112788168,10588.0
306,10.2102,1752.6279566850549,798.8377889889512,731.2967265970713,1267.5814227763663,-153.81663823816695,10604.5
307,10.243566666666666,1760.0966149283865,793.297999873809,739.3831906976902,1273.6677654649427,-155.16817105009503,10566.0
308,10.276933333333334,1768.417916568094,788.5160949451936,748.3928286791838,1278.9214513895915,-156.30448833209584,10567.5
309,10.3103,1777.5796175328978,783.7563665625296,758.3123836432417,1284.1507728383544,-156.86560390817925,10563.0
310,10.343666666666667,1785.262681934084,778.7974533187628,766.6309895345216,1289.598930653963,-157.45328344174635,10523.5
311,10.377033333333333,1793.1144792360647,774.2669648805559,775.1322858770734,1294.576395428965,-158.63225473549195,10507.0
312,10.410400000000001,1801.4170044991333,768.9707476828667,784.1215943039558,1300.3951354835567,-159.82739002683124,10483.5
313,10.443766666666667,1810.5290344041057,764.4526547551162,793.9873694284386,1305.358981811562,-161.0662577624682,10522.0
314,10.477133333333333,1818.44992349313,759.0231255816888,802.5634728162952,1311.324186352792,-161.42756441332207,10565.5
315,10.5105,1826.1065118787071,754.4142322453769,810.8534126014588,1316.3877914245472,-162.4963549670229,10509.0
316,10.543866666666666,1835.4909269094587,750.5865895295902,821.0141044927013,1320.5930679745215,-163.15967166144299,10544.0
317,10.577233333333334,1845.379581608539,745.8082980444402,831.7207466528141,1325.8427839546907,-164.16241497044345,10508.5
318,10.6106,1854.6568334519009,741.9175875424867,841.7654108400834,1330.117350535611,-164.96725241803279,10542.5
319,10.643966666666667,1863.892526250772,737.922791846819,851.7650782273413,1334.5062713174916,-165.8640360712375,10523.5
320,10.677333333333333,1872.2676548623356,733.8402364043659,860.8329957366132,1338.9916101907647,-167.07059173452612,10490.5
321,10.710700000000001,1880.4412503178235,730.1093471904398,869.682709309034,1343.0905875736762,-167.97206083564123,10488.0
322,10.744066666666667,1889.5028689174194,726.7260263116183,879.4939031154393,1346.807705656319,-169.23301416769425,10515.0
323,10.777433333333333,1899.6598302799584,723.737029106194,890.491046210436,1350.0915962357788,-169.94957074270033,10507.5
324,10.8108,1909.0496154878642,720.0491259652281,900.6575524987704,1354.1433465554514,-170.9004642002073,10554.5
325,10.844166666666666,1918.9284164171775,717.5506977775665,911.3535257873298,1356.8882687567934,-172.62579597192138,10521.5
326,10.877533333333334,1930.2089779597277,715.1839862902842,923.5672130356518,1359.488479136141,-173.09165713432864,10503.5
327,10.9109,1939.843448756976,712.3127853881278,933.9986452544133,1362.6429516720193,-173.8525450990235,10512.0
328,10.944266666666667,1948.7960860684939,710.345429788312,943.6918428632459,1364.8044058577102,-175.33748972730257,10526.5
329,10.977633333333333,1959.0839582344565,708.0015978484416,954.8307256761116,1367.3794794018438,-176.5066257198028,10535.0
330,11.011000000000001,1970.1288973083904,706.5908753650642,966.7892998141949,1368.929383250863,-177.61707660237548,10557.5
331,11.044366666666667,1980.0779360047939,704.7776726435476,977.5613209233372,1370.92147589151,-178.44516097142625,10568.5
332,11.077733333333333,1990.46036633507,703.1624822359072,988.8025837322109,1372.6960203956191,-179.40952282124096,10555.0
333,11.1111,2001.1460025180986,702.373701605288,1000.3721335189464,1373.5626218355437,179.73869344536936,10590.0
334,11.144466666666666,2011.0595568954416,700.6347292226043,1011.1057350535318,1375.4731605992042,179.55571678641698,10614.5
335,11.177833333333334,2020.8290739343645,700.0262165220671,1021.6833845110057,1376.1417089408183,177.87681389025997,10604.0
336,11.2112,2031.7508876111476,699.5294875420241,1033.5086483446814,1376.687445020848,176.8588118209794,10609.0
337,11.244566666666667,2040.9055505889364,698.3334901739362,1043.4205831409015,1378.0014390530255,175.56736917951721,10626.5
338,11.277933333333333,2049.7567432176456,697.6649290064026,1053.0039445838522,1378.7359602214867,174.63091048593415,10646.5
339,11.311300000000001,2060.6578366445915,697.5721196749801,1064.806774192932,1378.8379260876948,173.99271219629296,10645.5
340,11.344666666666667,2070.5333145115756,697.3495043603739,1075.4991495361367,1379.08250454804,172.7484243587047,10626.0
341,11.378033333333333,2078.9369064409966,696.4483779971791,1084.597884843002,1380.072535709537,172.02649060539937,10635.0
342,11.4114,2088.9222143809297,696.4444914921979,1095.4091753799587,1380.0768056556822,170.54535428146707,10627.5
343,11.444766666666666,2100.119270221596,697.2549056456033,1107.5324493520964,1379.1864363375043,170.0102019156648,10642.5
344,11.478133333333334,2109.1300075230392,696.9995454830417,1117.288552969943,1379.4669902405603,168.81818541165387,10634.0
345,11.5115,2117.9433421102126,697.279966773243,1126.830924762032,1379.158902688153,167.2452110559783,10634.0
346,11.544866666666667,2128.499710580247,698.5696875831103,1138.2605138374267,1377.7419384936163,166.3064333489608,10653.5
347,11.578233333333333,2138.5227706358887,699.590191110694,1149.1126793372553,1376.620752460235,165.4541798152101,10657.0
348,11.611600000000001,2147.38671875,700.0707831325301,1158.7098513967087,1376.0927454048228,164.43218274807697,10624.0
349,11.644966666666667,2157.0184490892616,701.2514762395726,1169.1383164673687,1374.7955655465032,163.57161970394063,10669.0
350,11.678333333333333,2168.033391282557,703.3494024965152,1181.0644123890836,1372.4906586502798,162.1826821431845,10641.5
351,11.7117,2177.5191011235956,704.5417602996255,1191.3347781762625,1371.1806632612331,162.1574785789063,10680.0
352,11.745066666666666,2186.5000704192294,705.7314367087616,1201.0586513850474,1369.8736138115119,160.27890884331592,10650.5
353,11.778433333333334,2196.814423676012,707.9019314641744,1212.2262057990608,1367.488978835229,158.94418347915476,10700.0
354,11.8118,2207.048338415826,710.4707326608805,1223.3066678387033,1364.666740649439,157.74771871921953,10657.5
355,11.845166666666668,2217.171461539661,713.0955388189799,1234.2671736029245,1361.7829720731927,156.48272756794813,10688.5
356,11.878533333333333,2227.5581916682236,715.7421850675634,1245.5130918885059,1358.8752086711015,154.98735876270615,10706.0
357,11.911900000000001,2237.69066591669,718.8029905315459,1256.483722300444,1355.5124252564865,154.35987769550744,10667.0
358,11.945266666666667,2247.1607206870217,720.8347906048846,1266.737138032722,1353.2801685290215,153.5590567932253,10693.5
359,11.978633333333333,2256.9613686534217,723.9245250753971,1277.3484935615222,1349.8856019826442,151.89645532970178,10721.0
