frame,time,u,v,X_world,Y_world,yaw_deg,area
37,1.2336552245862884,2180.920700152207,2040.6674429223744,1195.0177567693884,-96.76669185055425,158.72542498546386,10950.0
38,1.2669972576832151,2192.0796638041293,2039.2948565686095,1207.0997875748478,-95.25868662778475,158.99927927539807,10946.0
39,1.3003392907801419,2202.407530960106,2037.9092446191107,1218.2819737549873,-93.73637070875748,158.69090463433403,10941.5
40,1.3336813238770686,2212.8958627495635,2036.085796705382,1229.6378981697314,-91.73302208897212,158.84607509584194,10977.5
41,1.3670233569739954,2223.270682949713,2034.1595163511447,1240.8709213400964,-89.61669561760573,158.8902398670365,11013.5
42,1.400365390070922,2234.114756833834,2032.3626862049086,1252.6120147616218,-87.64259086454513,158.72255181930663,10987.0
43,1.4337074231678486,2244.731598185982,2030.5772701763965,1264.1070790233673,-85.68102634189927,159.37257084031413,10988.5
44,1.4670494562647753,2256.037085534534,2028.4625607682,1276.3477539351823,-83.35768047484089,159.51779543851418,11073.5
45,1.500391489361702,2266.9421521403256,2027.2972068223814,1288.1548853836355,-82.07735313379635,158.33396435431413,11003.0
46,1.5337335224586288,2277.5136438538407,2026.4597033879088,1299.6008486940675,-81.15722191596251,159.63085515615728,11024.5
47,1.5670755555555556,2288.478321931772,2025.356136456304,1311.4725226632443,-79.94477747341716,158.1821646498923,11036.5
48,1.6004175886524823,2299.3341939964967,2024.0667693422722,1323.2263902084203,-78.5282018702178,159.20416620411288,11038.0
49,1.633759621749409,2309.760636614369,2022.5881599373029,1334.515305992171,-76.90371340068441,158.97689244261863,11058.5
50,1.6671016548463358,2321.1270772238513,2021.4058350251896,1346.8219762059891,-75.60474074400099,158.94046330859425,11082.5
51,1.7004436879432625,2332.151286454567,2020.2797059532415,1358.758105732533,-74.36750818857581,158.39625038796694,11064.0
52,1.7337857210401892,2343.4688565463584,2018.7577614563152,1371.0118628695957,-72.69540920271947,158.55809099635093,11096.5
53,1.7671277541371158,2354.3718023911574,2017.0330551169259,1382.8166981281481,-70.80054396498144,158.60459785286676,11082.5
54,1.8004697872340425,2364.8498080830886,2015.2425227666138,1394.161442272725,-68.83335834609306,158.34561908400838,11072.5
55,1.8338118203309692,2375.5164984675184,2013.8749196381848,1405.71047906834,-67.33082799185331,158.73868447116308,11147.5
56,1.867153853427896,2386.318186594611,2012.657044209262,1417.4056805918265,-65.99279741733926,157.95252734410758,11102.5
57,1.9004958865248227,2397.4957710213916,2011.0348198380261,1429.5078724787697,-64.21052498135168,158.3893380036631,11133.5
58,1.9338379196217494,2408.606628609101,2009.0052141861825,1441.537817896385,-61.98067917620574,159.3073117077973,11123.5
59,1.9671799527186762,2419.4071685550925,2007.3162852493765,1453.2317762614691,-60.12512112653985,159.29913952497276,11164.5
60,2.000521985815603,2430.451062193029,2005.7758299307652,1465.1892184853066,-58.432685048083385,159.6477142991997,11266.0
61,2.0338640189125297,2441.7242417500925,2004.4526362625138,1477.3949131118372,-56.978945575163834,159.9127293446185,11237.5
62,2.0672060520094564,2452.3095365418894,2003.3877302436124,1488.855821288317,-55.8089763168673,159.23171804575227,11220.0
63,2.100548085106383,2463.0684909012193,2001.8241151268155,1500.5047541156557,-54.091095502983535,160.79829347983036,11164.5
64,2.13389011820331,2474.0981457563207,2000.2835998159117,1512.4467797275022,-52.39859351341647,159.87694569313757,11226.5
65,2.1672321513002366,2484.484847131007,1998.960416387437,1523.692666880692,-50.944865290526195,161.01848276853397,11191.5
66,2.2005741843971633,2495.1774265559425,1997.5192427895347,1535.2697342528616,-49.361506031130375,161.23193123808608,11199.0
67,2.2339162174940896,2505.9757562244517,1996.2666518023038,1546.9612995067694,-47.985334873987995,160.08596920059404,11212.5
68,2.2672582505910164,2516.9704703586167,1994.8232989168491,1558.8654941085067,-46.399581319324625,159.11488499278641,11186.5
69,2.300600283687943,2527.7464780351374,1992.8053286919267,1570.5328908998893,-44.182518888076174,159.69680427912527,11203.5
70,2.33394231678487,2538.726569919278,1991.0789114434947,1582.4212537021206,-42.2857739436331,158.6615150312153,11232.0
71,2.3672843498817966,2548.9618000353294,1989.859153270918,1593.5031399256493,-40.94567487466293,160.33876917358484,11322.0
72,2.4006263829787233,2560.482185483158,1988.7450122299824,1605.9764892628393,-39.721613085017,160.95232820638103,11311.0
73,2.43396841607565,2571.863249368798,1987.3731871293521,1618.2989923871785,-38.214444220338464,160.43440995069375,11354.0
74,2.467310449172577,2582.8469964612423,1985.5545277006884,1630.1913127557843,-36.216356515808,160.10034451945975,11350.5
75,2.5006524822695035,2595.0130612364833,1983.116052538787,1643.363751880125,-33.5373022838794,157.961956253929,11344.0
76,2.5339945153664303,2605.8721405049396,1981.1218880351262,1655.1210919282587,-31.346394237668846,161.21010538228722,11387.5
77,2.567336548463357,2616.547546146444,1979.5895372233401,1666.6795649052017,-29.662862253724597,158.16849755735836,11431.0
78,2.6006785815602838,2627.3196905705286,1978.241534955951,1678.3427788767096,-28.181866574325795,159.16918212283832,11483.5
79,2.6340206146572105,2637.247947526806,1976.7300669062436,1689.0922991845025,-26.521277638149513,160.0802757517599,11409.0
80,2.6673626477541372,2647.7408218058713,1975.2163514854371,1700.4531418426502,-24.85821960606154,161.12397209196095,11422.0
81,2.700704680851064,2658.7144843166216,1972.8335071103772,1712.3345434350606,-22.2402846741129,161.35683029106588,11509.0
82,2.7340467139479907,2669.3407158739155,1970.2457601255612,1723.8397746577696,-19.39723151566841,160.6149521910062,11468.5
83,2.7673887470449174,2679.90838392599,1967.960450997398,1735.2815980142816,-16.886454622498604,162.33602130143578,11530.0
84,2.800730780141844,2690.559300168145,1966.369528033861,1746.8135558338515,-15.138571779676113,159.37174500184042,11498.0
85,2.834072813238771,2700.426775266054,1965.525037385484,1757.4972664205873,-14.210763991962267,159.85296294282404,11479.5
86,2.867414846335697,2710.731198215424,1963.4033692566195,1768.6540690942227,-11.879772859393142,161.83137064330043,11506.0
87,2.900756879432624,2721.5483805814033,1960.3891798312054,1780.3660465368164,-8.568204604708171,159.9620249769392,11552.5
88,2.9340989125295507,2732.746960442117,1957.1488801628852,1792.4909705956231,-5.008218153027428,160.1509676561534,11460.0
89,2.9674409456264774,2743.0164458921463,1955.4597756062249,1803.6099457472353,-3.152467156915918,162.4731944915523,11512.5
90,3.000782978723404,2753.04696060527,1954.644461837261,1814.4701825522636,-2.256714828895838,163.61451081860204,11499.0
91,3.034125011820331,2763.3738962472407,1952.7672969675846,1825.6513601637519,-0.19434955788256048,163.41311543305778,11476.0
92,3.0674670449172576,2773.5330491641653,1950.1068099111246,1836.650876098057,2.7286201811416504,162.40441773144778,11495.5
93,3.1008090780141844,2784.3342187772164,1946.3027492306796,1848.3455162161288,6.9079881007692165,163.06731303874102,11482.0
94,3.134151111111111,2794.891787648971,1943.0133188876848,1859.7764049902241,10.521952441567919,163.3540033713366,11537.5
95,3.167493144208038,2805.0555483489716,1940.809746184114,1870.7809098624641,12.942928824308638,163.51214194089232,11563.5
96,3.2008351773049646,2815.738167213681,1938.6882305521965,1882.3471927389362,15.273752414637784,163.71225350685415,11578.0
97,3.2341772104018913,2825.6649408177645,1936.2235981073188,1893.09510699195,17.98154459754005,163.81074708449276,11588.5
98,3.267519243498818,2835.7279978350352,1933.396202766027,1903.9905779937587,21.08788973189712,164.24182675242682,11701.5
99,3.300861276595745,2846.742574116102,1930.6577598880942,1915.916277735061,24.09650638530593,161.6637612885464,11676.5
100,3.3342033096926715,2857.382292420565,1928.065562603772,1927.4361113258612,26.94444890818295,160.7541340606703,11744.5
101,3.3675453427895983,2868.0155273757164,1925.435762776995,1938.9489252660421,29.833703826636793,163.4787817559113,11710.5
102,3.400887375886525,2877.920491522521,1922.8708825712163,1949.6732259880048,32.65163417796475,164.25603778721913,11678.0
103,3.4342294089834517,2888.2738454562195,1919.6816307443778,1960.883007206821,36.155536426743765,165.85112959694519,11761.5
104,3.4675714420803785,2898.529457861366,1917.5978627911948,1971.986961738162,38.44488816612284,165.31982884795906,11697.5
105,3.500913475177305,2908.494680851064,1915.6104255319149,1982.776505901975,40.628405260475574,165.3064350091611,11750.0
106,3.5342555082742315,2918.8321596244127,1912.473230951977,1993.9690987704773,44.075114313362974,164.03975769661685,11786.0
107,3.5675975413711583,2929.3572635734877,1908.6167327056082,2005.3648371302381,48.31209327004126,165.7481151734305,11735.5
108,3.600939574468085,2939.2721841655534,1903.6358479456578,2016.0999178925442,53.78439030360596,166.3572111738865,11605.5
109,3.6342816075650117,2949.424435966679,1899.8913798276824,2027.0919618521864,57.898286280287266,166.9995643860764,11664.5
110,3.6676236406619385,2958.707189486587,1896.071809344622,2037.1425828135423,62.0946941939992,166.781011102628,11693.0
111,3.700965673758865,2969.066941050011,1891.3479435392621,2048.359290872684,67.28461487666209,167.92987045784764,11784.0
112,3.734307706855792,2978.643954179041,1885.335539527648,2058.728512536857,73.89020047500753,168.6511234020647,11785.0
113,3.7676497399527187,2988.05160390516,1880.9088463837418,2068.9143610926376,78.75362954983302,168.97349147005613,11711.0
114,3.8009917730496454,2997.3538903342287,1875.9879017926953,2078.9861307213396,84.1600727392929,169.59541857067694,11723.5
115,3.834333806146572,3007.23893568093,1869.9815042112837,2089.688864964195,90.75905931522311,170.86597320132327,11813.5
116,3.867675839243499,3016.895314114267,1863.347415049746,2100.1440170141486,98.0476652936211,170.699075842847,11776.5
117,3.9010178723404256,3026.594931889331,1859.0103364638856,2110.645985155187,102.8126384707914,172.3383631033694,11819.0
118,3.9343599054373524,3035.781322825304,1853.0589664279762,2120.592272439697,109.35116850365148,173.58485551694193,11800.5
119,3.967701938534279,3045.592294849671,1846.1349243093844,2131.2148060303934,116.95833409208467,174.15782382247446,11879.5
120,4.001043971631206,3053.8507619769302,1840.6067469338495,2140.156411841631,123.03191943105935,172.53225524351265,11877.0
121,4.034386004728132,3063.4749219154864,1834.927013740073,2150.5766802896133,129.2720130300229,173.64705317384107,11899.5
122,4.067728037825059,3071.9695457940497,1827.410772417875,2159.7739776895305,137.52980397948227,175.8181680120469,11826.5
123,4.101070070921986,3080.6562600805037,1819.2969523569093,2169.1792551759463,146.44413056810663,176.56919772967973,11883.5
124,4.134412104018913,3089.178250948441,1812.4414066327886,2178.4061833569094,153.97604193277448,177.75753881128406,11905.5
125,4.167754137115839,3097.395150086305,1805.3256851766093,2187.3027826833104,161.79379787232529,178.48781182792996,11876.5
126,4.201096170212766,3106.3499159663866,1796.780756302521,2196.9982849354556,171.18176631232564,178.84143375793187,11900.0
127,4.234438203309693,3114.4758579101626,1789.4306169099805,2205.7964031075826,179.25706777633422,179.71703514891436,11884.5
128,4.26778023640662,3123.161483906165,1783.0554226642605,2215.200502280387,186.2612363609528,-179.38409570860648,11914.5
129,4.301122269503546,3131.147028867216,1775.192262079165,2223.846609860563,194.90017350124685,-178.8212083845326,11945.5
130,4.334464302600473,3139.1309910441882,1767.4438961294584,2232.491003729091,203.4129904092963,-177.0307581142375,11854.5
131,4.3678063356973995,3146.293359123146,1759.8826843831469,2240.2458414066114,211.7201885485092,-176.67184206792885,11891.0
132,4.401148368794327,3152.9859616677877,1750.6950795785697,2247.492054642473,221.81423909188106,-176.498982921752,11896.0
133,4.434490401891253,3159.781328084649,1739.8072783617404,2254.8495323567013,233.77622680538275,-175.30034659041957,11939.5
134,4.467832434988179,3166.5829284637293,1730.6545345395655,2262.213759705208,243.83197699454445,-173.2415220448363,11938.0
135,4.5011744680851065,3172.805389965226,1722.7686151128773,2268.9509419285687,252.49591835544106,-170.01698505812476,12078.0
136,4.534516501182033,3177.9815073751165,1713.091585787136,2274.5552266945833,263.1276798647152,-170.3513036966309,12158.0
137,4.56785853427896,3182.853838325494,1703.2500068762547,2279.830595848305,273.94022536117905,-167.1498694113969,12119.0
138,4.601200567375886,3186.5256675493765,1694.2971836036631,2283.8061580222793,283.77633091225744,-168.65419277279,12084.0
139,4.634542600472813,3189.9851811954477,1684.7427494199535,2287.5518419179816,294.27340208750434,-165.44505022479865,12068.0
140,4.66788463356974,3192.5963393142106,1674.8183811387257,2290.378994493515,305.1769049233949,-164.80296074776498,12010.5
141,4.701226666666667,3194.677454017695,1664.6291970191744,2292.6322585726457,316.37135023162546,-161.84078316384898,11943.0
142,4.734568699763593,3195.9358996051888,1655.069627749577,2293.994802517528,326.87406311846075,-158.4243448872412,11820.0
143,4.76791073286052,3196.434505064261,1646.3065225409255,2294.534652516524,336.5017330906112,-157.8349989029298,11749.0
144,4.801252765957447,3197.7149329002477,1637.8020058694474,2295.9209970769252,345.8453022748324,-155.2607805939398,11699.0
145,4.834594799054374,3196.0744691442305,1628.487647736485,2294.1448345000335,356.0786115837341,-153.7009924344334,11718.5
146,4.8679368321513,3195.188624237535,1617.279497303953,2293.185712686807,368.39255404971095,-152.1450927450746,11776.5
147,4.901278865248227,3195.0042362217937,1606.0008108939405,2292.986072132735,380.78399154697786,-149.23639593544112,11921.0
148,4.934620898345154,3193.205738141268,1596.1123672634558,2291.0388026648634,391.648025419187,-146.78175143960715,11897.0
149,4.967962931442081,3192.9251979021665,1588.1815356926927,2290.7350561955036,400.36130993991105,-146.52911515775057,11853.5
150,5.001304964539007,3190.1755740385297,1578.943257268785,2287.757984017464,410.51103354341353,-144.86396929938053,11722.5
151,5.034646997635934,3187.9056501525906,1570.6937480391316,2285.300292499557,419.5744363446147,-143.3234436125946,11687.0
152,5.0679890307328606,3185.2972049467435,1562.0915147615983,2282.4760772485315,429.0253628196017,-141.30728234595577,11657.5
153,5.101331063829787,3182.309655162582,1553.6120685968438,2279.241397967283,438.3413880500507,-138.27847930100677,11691.5
154,5.134673096926714,3179.3086692435118,1547.2879128969685,2275.992171116839,445.2894826445083,-136.70483892037018,11771.5
155,5.16801513002364,3176.3072074775973,1539.4635052666179,2272.742429057598,453.8858434776773,-134.93789079169164,11661.5
156,5.2013571631205675,3171.5871729666824,1531.8445325632515,2267.6319542731517,462.25650124889944,-131.98585236674356,11600.5
157,5.234699196217494,3167.0477197221385,1523.7998878198214,2262.71699839989,471.09482770839213,-129.76179065671707,11588.5
158,5.268041229314421,3161.43555056115,1515.1949835040552,2256.640591772575,480.5486887452698,-129.27533618546178,11568.5
159,5.301383262411347,3157.207683733588,1507.3199722065401,2252.062996679935,489.20064578494816,-127.65373578562557,11513.5
160,5.3347252955082745,3153.4728212234054,1498.3492104731386,2248.019187119322,499.0564595988369,-125.92499452146576,11547.0
161,5.368067328605201,3149.254987666075,1490.1392795833872,2243.452455246942,508.07637927555766,-125.18026068615247,11553.5
162,5.401409361702128,3146.121530197445,1481.9536730545874,2240.059798827897,517.0695747587481,-123.16975563220905,11480.0
163,5.434751394799054,3142.6384943800645,1472.1903081525368,2236.2886470117637,527.7961896807988,-122.62130314234622,11477.0
164,5.468093427895981,3136.971598617128,1461.8687001298265,2230.152986809364,539.1361237861715,122.78529422966398,11425.5
165,5.501435460992908,3134.270225333625,1452.1570188871872,2227.2281564894165,549.8059559578253,122.29043544252232,11427.5
166,5.534777494089835,3131.400964691695,1441.5842855252129,2224.121551203655,561.4217913368348,123.67670279756439,11333.5
167,5.568119527186761,3128.0978918990586,1431.072406122479,2220.5452489162617,572.9707689271818,126.09354219150747,11313.5
168,5.601461560283688,3127.125616452472,1421.0388052231006,2219.4925470468515,583.9942812314869,126.65164261715996,11321.5
169,5.634803593380615,3124.164707961474,1410.8536567405965,2216.286712820999,595.184292748191,126.61622275454796,11317.0
170,5.668145626477542,3119.46705503332,1398.7364255557025,2211.200471019186,608.497005541966,127.35589752264505,11329.5
171,5.701487659574468,3116.219599870355,1387.569728041486,2207.684387040229,620.7654053598262,129.17668900514528,11313.0
172,5.734829692671394,3114.502843384883,1377.447600478575,2205.8256208151615,631.8861783359976,128.94991097251201,11283.5
173,5.768171725768322,3111.479327022324,1366.5925860391046,2202.551999807627,643.8121445406452,130.31693621248056,11303.0
174,5.801513758865248,3107.572912504994,1355.7572098666783,2198.3224474934977,655.7165349739855,130.72650473539423,11263.5
175,5.834855791962175,3104.0819888291326,1345.4117220024593,2194.54275533687,667.0827048973199,131.1322572138353,11249.5
176,5.868197825059101,3100.687231224796,1335.0986860705623,2190.867184089212,678.4132211925264,132.5081321078097,11200.5
177,5.9015398581560286,3096.2683809780247,1324.9762599290939,2186.082807468628,689.5343222049066,132.8449469635116,11141.5
178,5.934881891252955,3092.498852424811,1314.686503323497,2182.001464297111,700.8392624439716,133.54751988482585,11183.0
179,5.968223924349882,3089.3576685925855,1305.382586106508,2178.60044239128,711.0611007399384,133.62086265810757,11163.5
180,6.001565957446808,3084.6738495575223,1294.8933185840708,2173.529178819319,722.5852355701263,135.8812021693181,11300.0
181,6.0349079905437355,3078.712234761653,1283.8445012637394,2167.074420486849,734.7241251771704,137.34659852603258,11342.0
182,6.068250023640662,3073.981447042154,1273.5959676467114,2161.9523029906386,745.9837753826505,137.09837090185783,11292.0
183,6.101592056737589,3070.991202389401,1263.8320913177192,2158.7147059218296,756.7109521888383,138.41632895402364,11272.0
184,6.134934089834515,3066.4464190272583,1253.7696270562383,2153.793979024749,767.7661755040228,139.1504533406125,11226.0
185,6.1682761229314425,3062.1354544234127,1243.2125714115243,2149.1264123250467,779.3647864079055,139.29995767375343,11173.5
186,6.201618156028369,3060.3245331424137,1232.841059602649,2147.1656920121413,790.7595477887835,138.623338738253,11174.0
187,6.234960189125296,3059.8697546058024,1222.7594987692996,2146.6732942895223,801.8357517366514,139.85006526598127,11172.5
188,6.268302222222222,3056.962527487322,1212.2084698350013,2143.5255819481617,813.4277413370671,139.22674629662973,11141.5
189,6.301644255319149,3053.1639478951925,1202.1734038421318,2139.4127846418287,824.4528632804527,137.8276246579875,11157.0
190,6.334986288416076,3050.1859364738193,1191.4982834796106,2136.188432734755,836.1811871241368,138.22918128996957,11166.0
191,6.368328321513002,3047.8683006535944,1180.8703208556149,2133.679082561276,847.8577006640135,138.34334965454335,11220.0
192,6.401670354609929,3045.7767264720756,1170.6700288613167,2131.414493798263,859.0643497458616,138.40353263800702,11203.0
193,6.4350123877068555,3043.628194876351,1160.0776247593662,2129.088236115582,870.701796572878,139.07293937889574,11255.0
194,6.468354420803783,3040.777807234594,1150.101817485566,2126.0020650006436,881.6618133535858,138.6904882480392,11316.0
195,6.501696453900709,3037.091811779958,1139.4811573705765,2122.0111647682525,893.3303039215814,138.63641144204988,11313.0
196,6.535038486997636,3033.98130951852,1128.698093926334,2118.6433624063666,905.1772204720567,138.98458903343672,11253.5
197,6.568380520094562,3031.4516215134126,1118.06704034877,2115.904419135354,916.8571299178532,138.564648569887,11239.5
198,6.60172255319149,3028.907111091411,1107.2610404385148,2113.149427340203,928.7292458377115,139.10060238238268,11280.5
199,6.635064586288416,3026.607553658247,1097.4401606782876,2110.6596509942046,939.5190500128679,138.8811813808581,11244.0
200,6.668406619385343,3024.195604525798,1087.8388276760854,2108.04818593092,950.067647026933,138.934667452859,11254.0
201,6.701748652482269,3021.6904561123188,1077.2305860074268,2105.3358121614547,961.7224939492123,139.53090769486204,11265.5
202,6.7350906855791965,3019.893240279753,1067.502192982456,2103.389931008828,972.4106866815466,138.97331549665967,11248.0
203,6.768432718676123,3018.0572450276322,1057.9520790850252,2101.4020626111223,982.9030113326464,139.32113782765987,11279.0
204,6.80177475177305,3016.2418115170863,1048.2478568050135,2099.43645681798,993.5646486431403,139.75837253262765,11276.0
205,6.835116784869976,3014.868537362524,1037.641131815045,2097.9495857108323,1005.2178292517633,138.89297810011476,11350.5
206,6.8684588179669035,3012.4055115204646,1025.062377304462,2095.2828188831363,1019.0375990941968,138.4820481683266,11291.5
207,6.90180085106383,3010.024269636542,1010.4515561033587,2092.704601165594,1035.0899185856308,138.6218057120385,11358.5
208,6.935142884160757,3008.854675244558,996.9289973855056,2091.438258168643,1049.9466080141665,137.36868293860132,11347.0
209,6.968484917257683,3007.857689600563,986.0705759868614,2090.3588020794323,1061.8763173073373,137.30033277373894,11366.0
210,7.00182695035461,3006.5252708379394,975.8442626575281,2088.91616591375,1073.1115549796436,137.21935990156953,11307.5
211,7.035168983451537,3005.414895805778,966.190503482938,2087.7139408897556,1083.717750513142,136.10061383702748,11341.0
212,7.068511016548463,3004.9224124093444,957.4278188795984,2087.1807193691475,1093.3449583832141,136.21789161185447,11421.5
213,7.10185304964539,3005.199546286132,948.9572484449322,2087.4807777026117,1102.6512322072815,135.63310123212474,11387.5
214,7.1351950827423165,3007.468594173738,938.1740296853584,2089.937520759786,1114.498319396442,134.7189375052428,11431.0
215,7.168537115839244,3009.6002070483937,924.9946488196782,2092.245460208309,1128.977973171085,133.92983535865432,11430.5
216,7.20187914893617,3010.372114335588,913.5496836133537,2093.0812195058343,1141.5520944700572,132.1905671250467,11457.5
217,7.235221182033097,3010.067616833161,904.8444999425881,2092.7515340333057,1151.1161283865213,131.91419025150918,11612.0
218,7.2685632151300235,3009.6529686303406,895.7719305850563,2092.3025862173463,1161.0837941276022,130.821810614435,11534.5
219,7.301905248226951,3008.316955601327,884.7570231147728,2090.8560584683064,1173.1854283511614,131.63629980984686,11652.0
220,7.335247281323877,3007.26188120941,873.4249853052914,2089.713708542021,1185.6354808775086,131.27000274704875,11625.5
221,7.368589314420804,3006.1071069345053,861.2477943500876,2088.463411579153,1199.0140690506616,131.27147753709997,11599.0
222,7.40193134751773,3004.2932398727103,850.0024941945471,2086.4995018110767,1211.3688264177683,131.0357800605889,11627.0
223,7.435273380614658,3003.008161678974,839.2493270573332,2085.1081222162993,1223.1828971024684,131.22240529415487,11578.5
224,7.468615413711584,3002.2571302390515,828.6066900304869,2084.2949656117926,1234.8755328164282,130.7598296345054,11699.0
225,7.501957446808511,3001.233786603352,817.4713576516297,2083.186971203283,1247.1094730261152,130.8061085392026,11582.5
226,7.535299479905437,3000.250235586396,806.6436220337531,2082.122061050667,1259.0054690905808,132.09053822018294,11673.0
227,7.5686415130023645,2998.9094667992103,795.4582558960394,2080.6703841481276,1271.294379371523,131.56974774478707,11568.5
228,7.601983546099291,2998.322908140553,783.8197418113413,2080.0353054791613,1284.0811450106116,132.0479340258924,11606.5
229,7.635325579196217,2997.6919328718627,773.1443168952519,2079.352136067413,1295.8098034550076,131.6485110030375,11629.5
230,7.668667612293144,2996.2338466833003,762.7519286472224,2077.7734372924433,1307.2275009369123,132.03494875757164,11623.0
231,7.702009645390071,2994.5159305268,751.5928657694963,2075.9134154686017,1319.4875128878307,131.3208054461915,11592.0
232,7.735351678486998,2993.116577324341,741.2341201221972,2074.3983080601356,1330.868248602288,130.85034431165056,11566.0
233,7.768693711583924,2992.158957841242,730.5833655429102,2073.361474492467,1342.5698027434516,131.63565166115458,11642.5
234,7.802035744680851,2991.395984695413,719.2034592952438,2072.535388366623,1355.0724463906352,130.5100880623188,11630.5
235,7.8353777777777776,2990.2326448651747,708.8599971313827,2071.2758173074653,1366.436390758753,131.06759754263476,11620.0
236,7.868719810874705,2988.147318368746,697.1883139136395,2069.017993036754,1379.259597985454,131.36897561472935,11672.0
237,7.902061843971631,2986.6620845707816,685.8858153019374,2067.409901007776,1391.677196987544,130.3508847537212,11785.0
238,7.935403877068558,2985.0059849521203,674.9825723894209,2065.6168091729323,1403.656149868797,129.98687874335968,11696.0
239,7.9687459101654845,2983.670741296733,664.1127457287869,2064.171114439945,1415.5983896629455,128.44323166579406,11657.5
240,8.002087943262412,2983.2876152213244,653.1957230984028,2063.756296255224,1427.5924817640048,130.95011361256687,11698.5
